	WT	genotype	repID	centsize	x1	y1	x2	y2	x3	y3	x4	y4	x5	y5	x6	y6	x7	y7	x8	y8	x9	y9	x10	y10	x11	y11	x12	y12	x13	y13	x14	y14	x15	y15	x16	y16	x17	y17	x18	y18	x19	y19	x20	y20	x21	y21	x22	y22	x23	y23	x24	y24	x25	y25	x26	y26	x27	y27	x28	y28	x29	y29	x30	y30	x31	y31	x32	y32	x33	y33	x34	y34	x35	y35	x36	y36	x37	y37	x38	y38	x39	y39	x40	y40	x41	y41	x42	y42	x43	y43	x44	y44	x45	y45	x46	y46	x47	y47	x48	y48
MA_044_rep4_00016	MA	MA44	rep4	456.2593739	0.0425781	-0.115225337	0.222819986	-0.032390636	0.241607161	0.019013079	0.140578826	0.098036301	-0.115923094	0.064700266	-0.190494728	0.051262031	-0.014606128	-0.05673835	-0.004649097	-0.018460273	-0.091838988	-0.002142627	-0.091561377	0.016023383	-0.142391234	0.019281849	-0.171096372	-0.014085893	-0.194309104	-0.027334258	-0.179910258	-0.071693943	-0.142561773	-0.103520954	-0.096218697	-0.120332927	-0.047137105	-0.1245249	0.001314412	-0.121235753	0.094083727	-0.10498047	0.14256194	-0.089689472	0.18655515	-0.065992672	0.238068478	-0.007083493	0.220789124	0.056670219	0.188739299	0.079960634	0.102618947	0.103600131	0.05559714	0.103503804	0.005885759	0.097511577	-0.055768211	0.085779052	-0.152479603	0.038133416	-0.191731578	0.025777039	0.019759614	-0.082664467	-0.054977141	-0.039762673	-0.105373448	-0.025296771	0.148514861	-0.022402698	0.073412689	-0.016765733	-0.045719768	-0.012770406	-0.139155549	0.001077561	0.174698386	0.028369668	0.116745257	0.031119312	0.05126755	0.030441381	-0.019225585	0.028453634	-0.115126594	0.017438668	0.097490881	0.079200019	0.044483752	0.070166284	-0.01538414	0.059331906	-0.073635579	0.044847585	-0.153319695	0.063522455	-0.005576194	-0.038126549
MA_044_rep4_00017	MA	MA44	rep4	479.7018389	0.04488791	-0.115701844	0.222086763	-0.03222769	0.241841644	0.019659842	0.141862312	0.096945886	-0.124674907	0.058955282	-0.191365349	0.051409639	-0.011550374	-0.059121206	-0.003680491	-0.018581279	-0.092681632	0.000343043	-0.090738593	0.016928989	-0.145354705	0.019262549	-0.167508149	-0.012622997	-0.193987064	-0.022177846	-0.179085565	-0.071163132	-0.142378499	-0.103042896	-0.096127308	-0.119477591	-0.047216234	-0.124701433	0.001265884	-0.122134612	0.093986276	-0.105305532	0.142332476	-0.08957905	0.186130793	-0.065709072	0.237423616	-0.007136443	0.221849339	0.057377357	0.189112815	0.08059213	0.10249872	0.101756675	0.055720112	0.100956508	0.006221899	0.094818701	-0.055256886	0.083463449	-0.152670267	0.038341126	-0.192173489	0.028727002	0.020155885	-0.082423377	-0.055408313	-0.040761933	-0.105691841	-0.02606398	0.148619175	-0.021189596	0.073355559	-0.015992728	-0.045738188	-0.01206019	-0.139329825	0.002795991	0.174853399	0.029997141	0.116719807	0.032223019	0.051200177	0.030703761	-0.019300944	0.028066398	-0.115218032	0.017936896	0.097351562	0.079389274	0.044525607	0.069451114	-0.01536717	0.058704487	-0.073739651	0.044702299	-0.153382494	0.062294873	-0.004375763	-0.038629004
MA_044_rep4_00018	MA	MA44	rep4	435.6847089	0.041866761	-0.112314642	0.22486062	-0.034186703	0.244477279	0.018141025	0.147188704	0.095719784	-0.127295074	0.051751423	-0.190438883	0.047340579	-0.015729494	-0.055032259	-0.00792326	-0.017037516	-0.093954627	0.000283654	-0.092702028	0.016508786	-0.143628245	0.018213215	-0.171312665	-0.012740788	-0.193613071	-0.024679249	-0.180094397	-0.071373759	-0.142002603	-0.101597186	-0.095921536	-0.11736712	-0.047306405	-0.121535531	0.000893179	-0.118282913	0.093417774	-0.10206741	0.141855768	-0.08754702	0.18649816	-0.065736618	0.241686312	-0.008515301	0.220852006	0.056233412	0.188922756	0.079285269	0.10293618	0.102736554	0.055971449	0.102529107	0.006302251	0.096428357	-0.055118568	0.084463464	-0.151114018	0.03483841	-0.191275295	0.028363556	0.021339526	-0.081267725	-0.055015896	-0.039510059	-0.105563521	-0.025169518	0.14900979	-0.021055089	0.07363146	-0.015132604	-0.04565556	-0.011898541	-0.139615869	0.000677134	0.175197331	0.029066438	0.117079502	0.031799309	0.051468835	0.030804891	-0.019109875	0.028044912	-0.115253584	0.017066766	0.098493323	0.076743439	0.044884025	0.069264281	-0.015181328	0.059098167	-0.073470445	0.044521909	-0.153417486	0.061971073	-0.007119258	-0.037847366
MA_044_rep4_00019	MA	MA44	rep4	476.6314707	0.041813469	-0.113113129	0.220715862	-0.034844937	0.241497255	0.016919225	0.149724284	0.095627932	-0.125832492	0.056709031	-0.188076759	0.051538116	-0.011578186	-0.056661529	-0.002017211	-0.017812326	-0.091399136	0.000489304	-0.089869491	0.01629723	-0.146021358	0.01876848	-0.167511237	-0.013198451	-0.198889382	-0.029442573	-0.181701648	-0.07305349	-0.142898268	-0.103755233	-0.096087795	-0.118536188	-0.047240177	-0.122052618	0.001014141	-0.11878249	0.093675867	-0.103343352	0.142142419	-0.088651729	0.186320821	-0.065633819	0.237876666	-0.00704639	0.220739346	0.056723455	0.188865189	0.080388647	0.102429022	0.102752513	0.055530344	0.102336837	0.005878974	0.096526985	-0.055783309	0.085299406	-0.151918968	0.036604082	-0.191652782	0.024755931	0.021249006	-0.081081642	-0.05489756	-0.039198708	-0.105502599	-0.025239222	0.148415878	-0.022671458	0.073354806	-0.015827713	-0.045512107	-0.010850246	-0.13967743	0.002849288	0.174619386	0.028546965	0.116661805	0.031430302	0.051160279	0.030396528	-0.019346276	0.028255765	-0.115287044	0.017261999	0.097245268	0.079757463	0.044251757	0.070762583	-0.015606221	0.059664445	-0.073909848	0.045169717	-0.15362342	0.063694766	-0.003341141	-0.038729751
MA_044_rep4_00020	MA	MA44	rep4	460.6195502	0.040457085	-0.113208642	0.22172742	-0.033933081	0.244758228	0.018636113	0.146437474	0.094745865	-0.125028668	0.060067382	-0.192791569	0.050881443	-0.013097343	-0.057161807	-0.001718608	-0.01774638	-0.093510513	-0.000153721	-0.092415901	0.016472106	-0.142926247	0.017587344	-0.168911575	-0.013134732	-0.194347901	-0.028225691	-0.179738893	-0.071559105	-0.141800088	-0.101885695	-0.095741835	-0.117808227	-0.047115306	-0.122262356	0.001096968	-0.119067192	0.093441442	-0.102231289	0.141602609	-0.087048546	0.185664799	-0.064459152	0.239675877	-0.007936311	0.222115371	0.057922382	0.188842437	0.080092666	0.102482455	0.100744436	0.055779086	0.100623567	0.006148362	0.095500405	-0.055666424	0.085201339	-0.152645872	0.038188241	-0.193299615	0.025060378	0.020577835	-0.081873299	-0.055182812	-0.04026712	-0.105648368	-0.026052433	0.1486983	-0.021822336	0.073481166	-0.016221811	-0.045532516	-0.011477782	-0.139779881	0.001542039	0.174849726	0.02864681	0.116829806	0.031072469	0.051294722	0.030302982	-0.019272204	0.028639603	-0.115210728	0.016756122	0.097850441	0.078031275	0.044623402	0.069480586	-0.01543064	0.059462994	-0.073800834	0.045125971	-0.153461419	0.063220134	-0.004359253	-0.038467944
MA_044_rep4_00022	MA	MA44	rep4	478.1373282	0.038583009	-0.114347173	0.222028807	-0.035692884	0.240748293	0.019419434	0.151517807	0.09561861	-0.127382381	0.057151614	-0.188789039	0.045927007	-0.015659479	-0.056365432	-0.004529865	-0.017412373	-0.090263866	0.000403899	-0.088990004	0.016996699	-0.148790913	0.019180971	-0.171804544	-0.010836615	-0.192386977	-0.024490342	-0.178916951	-0.070953308	-0.142065761	-0.1023732	-0.095986948	-0.118549558	-0.047203014	-0.122619947	0.001137547	-0.119409394	0.094034543	-0.104204099	0.142856696	-0.090022129	0.187588817	-0.067231224	0.238328571	-0.006944482	0.220611159	0.056335727	0.189189273	0.080342152	0.102711872	0.103295547	0.055706359	0.102838375	0.006000091	0.096840856	-0.055686927	0.08535488	-0.151556476	0.036052303	-0.190117724	0.019923722	0.019140415	-0.083193273	-0.055163533	-0.040063581	-0.105576095	-0.025410229	0.148705834	-0.02236332	0.073542386	-0.015262609	-0.045502352	-0.011005161	-0.137361239	0.00044931	0.174994717	0.02920016	0.116910619	0.03244727	0.051289905	0.032000261	-0.019299663	0.02874593	-0.115261522	0.018041905	0.097512786	0.079668237	0.044379166	0.071156113	-0.015710448	0.060735347	-0.073951348	0.045539312	-0.15345579	0.063072841	-0.006105815	-0.037988152
MA_044_rep4_00023	MA	MA44	rep4	503.4078213	0.04562491	-0.113080165	0.220803686	-0.031759813	0.240223869	0.018440811	0.15243655	0.094256033	-0.127840671	0.056120952	-0.192878412	0.051905881	-0.011127134	-0.057077057	-0.001420738	-0.018191405	-0.090357548	-0.000856192	-0.08967342	0.016479989	-0.145406549	0.020264743	-0.169679401	-0.012321515	-0.194261184	-0.024598378	-0.182006235	-0.072920444	-0.143232288	-0.104298975	-0.096421782	-0.120319152	-0.047311314	-0.124297369	0.001034156	-0.120449222	0.093315016	-0.102549726	0.141391631	-0.087018847	0.18514543	-0.064031107	0.23614111	-0.006429722	0.220874878	0.056645962	0.188973361	0.080312746	0.102432747	0.101341578	0.05573398	0.100602128	0.006214439	0.094760106	-0.055310154	0.083822198	-0.152163749	0.037256286	-0.193314826	0.027762212	0.021408515	-0.081082329	-0.054977853	-0.039383734	-0.105616627	-0.025604759	0.14854421	-0.021988288	0.073351692	-0.016812206	-0.045501042	-0.010857973	-0.139624612	0.00210569	0.174686737	0.028343354	0.116716563	0.031600518	0.051180445	0.031301451	-0.019383899	0.028892824	-0.115282824	0.017728526	0.097737731	0.077938668	0.044591278	0.069131572	-0.015408838	0.058971563	-0.073861734	0.045167411	-0.153604029	0.063636052	-0.002896072	-0.038860873
MA_044_rep4_00024	MA	MA44	rep4	492.2810215	0.041794644	-0.113097802	0.218280234	-0.035098711	0.241073579	0.019574263	0.15002407	0.095690093	-0.117974444	0.063675759	-0.192151977	0.052862108	-0.010974394	-0.05727108	-0.00319759	-0.017673718	-0.091787758	-0.001280372	-0.091594003	0.015818398	-0.147090982	0.01813636	-0.168351215	-0.015402572	-0.194273756	-0.027003257	-0.17973633	-0.071560316	-0.143782241	-0.105614185	-0.096731042	-0.122292725	-0.04732314	-0.124751904	0.000960218	-0.119638512	0.093556658	-0.103067697	0.141850197	-0.088148228	0.185417749	-0.064455808	0.236991332	-0.006818523	0.220857384	0.056901964	0.188845291	0.080401375	0.102454554	0.103091976	0.055530833	0.102717786	0.005912027	0.096701502	-0.05567838	0.085123642	-0.152124406	0.037391688	-0.192819815	0.027725037	0.021046421	-0.081210502	-0.055040516	-0.039794849	-0.105684645	-0.026561741	0.148378548	-0.022441461	0.073333591	-0.016093513	-0.045608799	-0.011858424	-0.13908605	-0.000309021	0.174633194	0.029191608	0.116641004	0.032169211	0.051141717	0.031793602	-0.019399243	0.029310332	-0.115188581	0.016501363	0.097856828	0.077261056	0.044605505	0.068783731	-0.015356023	0.058786098	-0.074064584	0.04602967	-0.153546709	0.064562912	-0.002618954	-0.038756614
MA_053_rep1_00001	MA	MA53	rep1	489.2059158	0.045791461	-0.114644215	0.216295998	-0.032735224	0.235303933	0.019955318	0.153692672	0.095100715	-0.121414466	0.06207185	-0.191235859	0.051363692	-0.006876615	-0.060444399	-0.000282455	-0.016313645	-0.084452919	0.000341962	-0.083353486	0.017159563	-0.146800494	0.021077456	-0.170119461	-0.012462628	-0.197780756	-0.026310735	-0.181645007	-0.072729013	-0.145908304	-0.108824548	-0.097708503	-0.126714588	-0.047362301	-0.128223912	0.001184164	-0.122756827	0.093424854	-0.103771805	0.141322421	-0.087589275	0.18439156	-0.063459787	0.231983571	-0.004994359	0.219002663	0.055384256	0.18873505	0.080366923	0.102280714	0.103320221	0.055320239	0.103139484	0.005556489	0.09793928	-0.056427703	0.087341329	-0.152275817	0.037547897	-0.193117795	0.029028926	0.02185143	-0.080336153	-0.05566392	-0.041289642	-0.105902717	-0.026857802	0.148261506	-0.021543253	0.073151135	-0.015950453	-0.04509235	-0.008517359	-0.140420215	0.00048758	0.174243853	0.027459579	0.116383781	0.030693022	0.050975229	0.031261951	-0.019388441	0.02790156	-0.115185074	0.01850922	0.097427087	0.07799219	0.044448493	0.06869448	-0.015433076	0.05841123	-0.073794714	0.044761785	-0.154210205	0.068388427	0.000824352	-0.039230274
MA_053_rep1_00002	MA	MA53	rep1	473.3019914	0.046791486	-0.115092724	0.21627656	-0.031466241	0.234939401	0.019067698	0.155329585	0.095561102	-0.120166012	0.062886025	-0.190728111	0.051819243	-0.010038055	-0.060396655	-0.000970158	-0.01629516	-0.088491619	0.00031676	-0.08607087	0.015755216	-0.145946772	0.020120185	-0.167609216	-0.013735949	-0.195241006	-0.021630159	-0.181409817	-0.072391755	-0.146184672	-0.109107562	-0.098077295	-0.128525293	-0.047247017	-0.129741374	0.00136413	-0.123738264	0.093538922	-0.104104647	0.141268468	-0.087455296	0.183996266	-0.062933726	0.231408566	-0.004809227	0.219045298	0.055240298	0.189071502	0.080572867	0.102544672	0.104646301	0.055385664	0.1044407	0.005559611	0.098879259	-0.056393054	0.087746215	-0.152118734	0.037531032	-0.192177608	0.028228341	0.02098217	-0.081375952	-0.055875846	-0.042055348	-0.105923954	-0.027220129	0.148324575	-0.021726937	0.073254833	-0.015569229	-0.045117458	-0.009064212	-0.139301123	0.003075986	0.174364398	0.027787691	0.116507882	0.031053747	0.051088185	0.031263309	-0.019282687	0.028029462	-0.115171066	0.017216789	0.097559777	0.077947969	0.044500354	0.069125128	-0.015372926	0.058776478	-0.073582237	0.044506319	-0.153696576	0.065974181	-0.000908416	-0.039132462
MA_053_rep1_00003	MA	MA53	rep1	485.6401833	0.043709321	-0.114459824	0.219197509	-0.028231219	0.237075149	0.018874195	0.152130012	0.094676321	-0.121214667	0.061980204	-0.190226299	0.053189696	-0.008377789	-0.060814384	0.002147584	-0.017730816	-0.083189516	-0.000825468	-0.082344277	0.016274177	-0.146523163	0.01974432	-0.171814905	-0.011718499	-0.199865265	-0.023387895	-0.181742735	-0.072540817	-0.146155153	-0.108770392	-0.097979027	-0.127019768	-0.047553045	-0.128164465	0.000959501	-0.122412523	0.0930335	-0.102932064	0.140639917	-0.086377732	0.183412958	-0.062348682	0.232690415	-0.005387838	0.219770604	0.055795721	0.188586289	0.079926905	0.102304929	0.102603434	0.055411097	0.10255054	0.005679083	0.097327913	-0.056229356	0.086700917	-0.15243943	0.03783672	-0.193300421	0.028767207	0.020882566	-0.081218605	-0.055959202	-0.041683937	-0.105906519	-0.026241025	0.148385609	-0.019965465	0.073115036	-0.015942347	-0.045369458	-0.009442433	-0.140027633	0.003259644	0.174303927	0.02752164	0.116421673	0.03065493	0.050982175	0.030854659	-0.019400805	0.027694585	-0.115343698	0.017519391	0.097556781	0.077686372	0.044509586	0.06850147	-0.015364715	0.058061271	-0.073736337	0.044458219	-0.153720938	0.064944893	0.000879134	-0.039789144
MA_053_rep1_00004	MA	MA53	rep1	481.09165	0.04663058	-0.116588934	0.217615592	-0.029568906	0.234391769	0.023232414	0.148741763	0.096327404	-0.121139111	0.063477511	-0.188711216	0.05594412	-0.004433258	-0.062065459	0.004193277	-0.018767054	-0.085918732	0.000641781	-0.084897912	0.015714232	-0.145962891	0.019848653	-0.170853761	-0.011316645	-0.199554196	-0.023228408	-0.182443579	-0.073165777	-0.146291255	-0.109195527	-0.098095325	-0.127500343	-0.047514155	-0.130418742	0.001318646	-0.125294009	0.093419799	-0.104898056	0.141046705	-0.087783899	0.183734988	-0.063147986	0.231116477	-0.005028561	0.218806057	0.055303374	0.1885269	0.08034486	0.102053455	0.103162018	0.055127072	0.102768385	0.005436735	0.097296476	-0.056444906	0.086693479	-0.152764941	0.038182394	-0.192173104	0.030666498	0.02151811	-0.080477514	-0.055669973	-0.040753895	-0.10574827	-0.025627051	0.148065466	-0.020781461	0.072903626	-0.016740403	-0.045485559	-0.009645472	-0.139424221	0.00422381	0.174122246	0.028521698	0.116171109	0.030552931	0.050785446	0.030426527	-0.0194544	0.026616198	-0.115417614	0.017400012	0.097347807	0.077507178	0.044473105	0.067333782	-0.015385887	0.057041623	-0.073883873	0.04435091	-0.154232428	0.068761493	0.004353837	-0.040345658
MA_053_rep1_00005	MA	MA53	rep1	483.0138703	0.047403348	-0.114886399	0.21866726	-0.027609293	0.235090707	0.023857461	0.151223454	0.094360843	-0.115093981	0.066684523	-0.18991956	0.054267512	-0.005741912	-0.062206057	0.003498619	-0.01836411	-0.086459131	0.000521125	-0.084895306	0.015830326	-0.146373936	0.019438702	-0.174634755	-0.010671228	-0.198410548	-0.021526927	-0.183721623	-0.073604308	-0.146196609	-0.108845075	-0.097900367	-0.126054851	-0.047671294	-0.128232136	0.000944776	-0.12326928	0.093164628	-0.104181285	0.140872842	-0.087531789	0.18345153	-0.06293472	0.231125224	-0.005165091	0.219459508	0.055638572	0.188491939	0.080005391	0.102070959	0.101330383	0.055365845	0.100951487	0.005766138	0.095826602	-0.056060646	0.085695725	-0.15245466	0.037801216	-0.195677405	0.02981472	0.021583063	-0.080445994	-0.05611879	-0.041840542	-0.106006489	-0.026356743	0.148107256	-0.020372705	0.07292157	-0.017170226	-0.045600122	-0.010113461	-0.140295388	0.00301626	0.174249644	0.029055952	0.116262709	0.030724357	0.050867287	0.0300787	-0.019373125	0.026335022	-0.115408898	0.01725681	0.097222674	0.07826026	0.044446046	0.068143714	-0.015265887	0.057009083	-0.073695538	0.044020513	-0.153922016	0.065910276	0.004640958	-0.040453318
MA_053_rep1_00007	MA	MA53	rep1	493.9472604	0.04652539	-0.115349547	0.220610398	-0.026745696	0.235228134	0.025397983	0.150441815	0.092292994	-0.120782748	0.06370746	-0.192037803	0.053907426	-0.001727087	-0.060662551	0.003701612	-0.018196037	-0.090880168	-0.000342968	-0.085202139	0.016506594	-0.146470725	0.019947173	-0.169623886	-0.010691485	-0.200402663	-0.023458188	-0.181528432	-0.072554383	-0.145344592	-0.107552539	-0.098123719	-0.127140036	-0.047590572	-0.129743747	0.001083942	-0.124156268	0.093102543	-0.103943116	0.140851054	-0.087396759	0.183757085	-0.063296006	0.23200867	-0.005511676	0.218528708	0.054907122	0.187320987	0.077951315	0.101904537	0.100098847	0.055298991	0.100661193	0.005627328	0.096365469	-0.056412993	0.086843315	-0.152799156	0.038346434	-0.194658397	0.029669981	0.023592602	-0.078607521	-0.055120857	-0.039175146	-0.105468971	-0.024412953	0.148064267	-0.020961141	0.072917175	-0.017489838	-0.045438958	-0.009405968	-0.141642925	0.003050528	0.174213909	0.028085175	0.11621808	0.029667154	0.050821432	0.030406462	-0.019491292	0.027194688	-0.115386161	0.017746979	0.097841096	0.075356518	0.044393741	0.067710159	-0.015677467	0.058808387	-0.074153913	0.045386472	-0.154038115	0.066702052	0.005950241	-0.03992431
MA_053_rep1_00009	MA	MA53	rep1	475.272973	0.050487261	-0.112751485	0.217960834	-0.032050128	0.237371482	0.021003221	0.157279656	0.092815106	-0.124575504	0.05942434	-0.192866754	0.051998938	-0.009493036	-0.056363465	-0.004046167	-0.016370525	-0.090451197	0.001361934	-0.088279794	0.017014338	-0.144555777	0.01899914	-0.169419513	-0.013452316	-0.198125791	-0.026947288	-0.180701274	-0.07209798	-0.14458201	-0.106735704	-0.097132167	-0.123893812	-0.047351262	-0.126045912	0.001110829	-0.121314779	0.093456355	-0.103194688	0.141444382	-0.087310353	0.184669108	-0.063457191	0.233684288	-0.005481776	0.219777574	0.055833463	0.188611347	0.079722231	0.102415335	0.101922314	0.055637684	0.101665523	0.005999897	0.096228446	-0.055759299	0.085539006	-0.152599851	0.038462302	-0.194462821	0.028039804	0.023914932	-0.078430115	-0.054907165	-0.039234386	-0.105545687	-0.025585146	0.148571233	-0.021231897	0.073386539	-0.014915537	-0.045082315	-0.008908393	-0.14139598	0.003226399	0.174632984	0.028177641	0.116656992	0.030494471	0.051189747	0.030470756	-0.01924072	0.027797514	-0.115179915	0.017732265	0.098569894	0.074368688	0.045063257	0.066004899	-0.014959709	0.056717006	-0.073459102	0.044024889	-0.153636802	0.06516775	-0.004081996	-0.038439507
MA_053_rep1_00010	MA	MA53	rep1	499.5539297	0.050409006	-0.114528302	0.217265296	-0.029319575	0.233119954	0.021307847	0.152782069	0.094035791	-0.121980614	0.06272182	-0.192866004	0.052780712	-0.003392657	-0.060469065	0.003254979	-0.017667854	-0.082472702	-0.000317734	-0.080788449	0.017471895	-0.148015245	0.020008778	-0.17007183	-0.011174529	-0.198964375	-0.022182859	-0.184086256	-0.074027058	-0.146330791	-0.109175198	-0.098190429	-0.127669574	-0.047617411	-0.129225766	0.000991232	-0.123587383	0.093370465	-0.104765682	0.141353201	-0.088511524	0.184068832	-0.063710873	0.229993984	-0.00476454	0.217746503	0.054336355	0.187832819	0.078974804	0.102067163	0.102677583	0.055149343	0.102927603	0.00535913	0.097978293	-0.056704169	0.087614842	-0.152645266	0.037833089	-0.195815171	0.027945638	0.023778085	-0.078314983	-0.055524466	-0.040239293	-0.105791104	-0.025530588	0.14805747	-0.021136434	0.072904309	-0.016414289	-0.045341871	-0.008730425	-0.140339039	0.004300411	0.174042732	0.026854006	0.116147107	0.029618051	0.05077534	0.030538564	-0.019517182	0.026934678	-0.115412674	0.018203509	0.097338893	0.077385815	0.044310656	0.068210978	-0.0156091	0.05817812	-0.074128515	0.045130056	-0.154207928	0.067356834	0.003694682	-0.039862545
MA_053_rep1_00011	MA	MA53	rep1	492.3559698	0.049406689	-0.114991302	0.214689122	-0.032929953	0.235528708	0.018320811	0.155090721	0.094537931	-0.123769681	0.060239401	-0.192115046	0.051537233	-0.007305404	-0.058222428	0.002737568	-0.017065195	-0.086615409	0.001246225	-0.084688865	0.017228291	-0.147496441	0.019648944	-0.170733425	-0.012541957	-0.197302977	-0.024957026	-0.181091984	-0.072388145	-0.145429321	-0.10803203	-0.097688197	-0.126311466	-0.04737088	-0.128751587	0.001320177	-0.123776085	0.093623449	-0.10453313	0.141297719	-0.087567879	0.183844251	-0.062656493	0.231620474	-0.004668571	0.218944859	0.055422182	0.188378995	0.079875169	0.10230731	0.104054636	0.055205098	0.104153092	0.005382943	0.09859174	-0.056535526	0.087336444	-0.152227922	0.037146195	-0.193734763	0.027655204	0.023064492	-0.07915943	-0.055135192	-0.039576462	-0.10563946	-0.02554635	0.148117348	-0.022864426	0.073107606	-0.016628009	-0.044988553	-0.007734869	-0.139835102	0.003894668	0.174156541	0.026793364	0.11634755	0.030302954	0.050933298	0.031035363	-0.019507412	0.028405037	-0.115307206	0.018063143	0.097336255	0.078242336	0.044412156	0.068689671	-0.015398085	0.057902502	-0.073805781	0.044471123	-0.153914125	0.065865881	0.00078343	-0.039756746
